STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,tract,density_q,county_fips
25,009,205100,25009205100,1400000US25009205100,2051,Census Tract 2051,G5020,S,1826304,139897,+42.4874689,-070.9422927,25009205100,Q2,25009
25,025,140106,25025140106,1400000US25025140106,1401.06,Census Tract 1401.06,G5020,S,278837,3116,+42.2738738,-071.1371416,25025140106,Q3,25025
25,025,110201,25025110201,1400000US25025110201,1102.01,Census Tract 1102.01,G5020,S,348208,0,+42.2804960,-071.1170508,25025110201,Q3,25025
25,025,170800,25025170800,1400000US25025170800,1708,Census Tract 1708,G5020,S,861864,484294,+42.3972020,-070.9867637,25025170800,Q2,25025
25,025,080601,25025080601,1400000US25025080601,806.01,Census Tract 806.01,G5020,S,561665,0,+42.3333769,-071.0880443,25025080601,Q4_high,25025
25,009,205200,25009205200,1400000US25009205200,2052,Census Tract 2052,G5020,S,1220400,176413,+42.4798930,-070.9531078,25009205200,Q4_high,25009
25,009,205300,25009205300,1400000US25009205300,2053,Census Tract 2053,G5020,S,2279414,196638,+42.4902618,-070.9623405,25009205300,Q2,25009
25,009,205400,25009205400,1400000US25009205400,2054,Census Tract 2054,G5020,S,8127052,1360949,+42.4928513,-070.9925246,25009205400,Q2,25009
25,009,205500,25009205500,1400000US25009205500,2055,Census Tract 2055,G5020,S,1509950,2085,+42.4751392,-070.9611517,25009205500,Q3,25009
25,025,020200,25025020200,1400000US25025020200,202,Census Tract 202,G5020,S,108297,0,+42.3602609,-071.0685049,25025020200,Q4_high,25025
25,025,030200,25025030200,1400000US25025030200,302,Census Tract 302,G5020,S,58261,0,+42.3646862,-071.0570125,25025030200,Q4_high,25025
25,025,030400,25025030400,1400000US25025030400,304,Census Tract 304,G5020,S,165170,0,+42.3637112,-071.0536706,25025030400,Q4_high,25025
25,027,719100,25027719100,1400000US25027719100,7191,Census Tract 7191,G5020,S,79295016,2752995,+42.4479239,-071.7760449,25027719100,Q1_low,25027
25,027,756102,25027756102,1400000US25027756102,7561.02,Census Tract 7561.02,G5020,S,74237520,3272015,+42.1249698,-071.9513754,25027756102,Q1_low,25027
25,027,743100,25027743100,1400000US25027743100,7431,Census Tract 7431,G5020,S,55941902,610404,+42.1765255,-071.6035879,25027743100,Q1_low,25027
25,027,730600,25027730600,1400000US25027730600,7306,Census Tract 7306,G5020,S,6292474,30242,+42.2987981,-071.8244884,25027730600,Q2,25027
25,027,730500,25027730500,1400000US25027730500,7305,Census Tract 7305,G5020,S,2743342,807648,+42.2902384,-071.8050176,25027730500,Q4_high,25027
25,027,728300,25027728300,1400000US25027728300,7283,Census Tract 7283,G5020,S,7614440,83480,+42.3546460,-071.8529676,25027728300,Q2,25027
25,027,709400,25027709400,1400000US25027709400,7094,Census Tract 7094,G5020,S,2892595,0,+42.5237134,-071.7395053,25027709400,Q3,25027
25,027,740101,25027740101,1400000US25027740101,7401.01,Census Tract 7401.01,G5020,S,24671185,124437,+42.3200355,-071.6654857,25027740101,Q2,25027
25,027,712102,25027712102,1400000US25027712102,7121.02,Census Tract 7121.02,G5020,S,34193772,1780114,+42.5727327,-071.6946397,25027712102,Q1_low,25027
25,027,756101,25027756101,1400000US25027756101,7561.01,Census Tract 7561.01,G5020,S,35008063,903550,+42.1470735,-072.0047456,25027756101,Q1_low,25027
25,027,757100,25027757100,1400000US25027757100,7571,Census Tract 7571,G5020,S,9902320,173275,+42.0952104,-072.0296075,25027757100,Q1_low,25027
25,027,754100,25027754100,1400000US25027754100,7541,Census Tract 7541,G5020,S,25634425,5089085,+42.0503104,-071.8444428,25027754100,Q2,25027
25,027,744102,25027744102,1400000US25027744102,7441.02,Census Tract 7441.02,G5020,S,5355328,84203,+42.1557413,-071.5475586,25027744102,Q2,25027
25,027,736500,25027736500,1400000US25027736500,7365,Census Tract 7365,G5020,S,12919608,628211,+42.1880678,-071.8285898,25027736500,Q2,25027
25,027,753100,25027753100,1400000US25027753100,7531,Census Tract 7531,G5020,S,58084889,1735630,+42.1355201,-071.8565164,25027753100,Q1_low,25027
25,027,749200,25027749200,1400000US25027749200,7492,Census Tract 7492,G5020,S,9560489,341548,+42.0865173,-071.6358449,25027749200,Q1_low,25027
25,025,040200,25025040200,1400000US25025040200,402,Census Tract 402,G5020,S,141296,0,+42.3769050,-071.0567739,25025040200,Q4_high,25025
25,025,040300,25025040300,1400000US25025040300,403,Census Tract 403,G5020,S,279606,0,+42.3787362,-071.0633901,25025040300,Q4_high,25025
25,025,050200,25025050200,1400000US25025050200,502,Census Tract 502,G5020,S,243271,0,+42.3775778,-071.0357577,25025050200,Q4_high,25025
25,025,050300,25025050300,1400000US25025050300,503,Census Tract 503,G5020,S,355332,364090,+42.3722392,-071.0434118,25025050300,Q4_high,25025
25,025,050400,25025050400,1400000US25025050400,504,Census Tract 504,G5020,S,131776,0,+42.3682200,-071.0378995,25025050400,Q4_high,25025
25,025,050600,25025050600,1400000US25025050600,506,Census Tract 506,G5020,S,171854,0,+42.3719233,-071.0372787,25025050600,Q4_high,25025
25,025,050700,25025050700,1400000US25025050700,507,Census Tract 507,G5020,S,267935,0,+42.3753741,-071.0332347,25025050700,Q4_high,25025
25,025,010104,25025010104,1400000US25025010104,101.04,Census Tract 101.04,G5020,S,281681,5013,+42.3494300,-071.0937493,25025010104,Q4_high,25025
25,025,010702,25025010702,1400000US25025010702,107.02,Census Tract 107.02,G5020,S,300176,0,+42.3518383,-071.0755131,25025010702,Q4_high,25025
25,025,010801,25025010801,1400000US25025010801,108.01,Census Tract 108.01,G5020,S,132039,0,+42.3541707,-071.0769092,25025010801,Q4_high,25025
25,025,010403,25025010403,1400000US25025010403,104.03,Census Tract 104.03,G5020,S,88555,0,+42.3450750,-071.0880611,25025010403,Q4_high,25025
25,025,160502,25025160502,1400000US25025160502,1605.02,Census Tract 1605.02,G5020,S,1159995,284308,+42.3943098,-071.0196353,25025160502,Q4_high,25025
25,015,822603,25015822603,1400000US25015822603,8226.03,Census Tract 8226.03,G5020,S,70388192,478375,+42.3140779,-072.7779767,25015822603,Q1_low,25015
25,027,744202,25027744202,1400000US25027744202,7442.02,Census Tract 7442.02,G5020,S,9610203,474102,+42.1413194,-071.4950004,25027744202,Q4_high,25027
25,027,737100,25027737100,1400000US25027737100,7371,Census Tract 7371,G5020,S,25075015,1108948,+42.1775003,-071.7871820,25027737100,Q2,25027
25,027,735200,25027735200,1400000US25027735200,7352,Census Tract 7352,G5020,S,23853341,1427515,+42.2385639,-071.8906231,25027735200,Q1_low,25027
25,027,728400,25027728400,1400000US25027728400,7284,Census Tract 7284,G5020,S,43386202,737257,+42.3866432,-071.8474545,25027728400,Q1_low,25027
25,027,709100,25027709100,1400000US25027709100,7091,Census Tract 7091,G5020,S,31853797,1917757,+42.5249593,-071.8045051,25027709100,Q1_low,25027
25,025,051200,25025051200,1400000US25025051200,512,Census Tract 512,G5020,S,429617,493577,+42.3644480,-071.0364673,25025051200,Q4_high,25025
25,025,060200,25025060200,1400000US25025060200,602,Census Tract 602,G5020,S,170385,0,+42.3325583,-071.0326799,25025060200,Q3,25025
25,025,060400,25025060400,1400000US25025060400,604,Census Tract 604,G5020,S,399279,0,+42.3323988,-071.0428981,25025060400,Q4_high,25025
25,025,060700,25025060700,1400000US25025060700,607,Census Tract 607,G5020,S,128227,0,+42.3385217,-071.0539041,25025060700,Q4_high,25025
25,025,060800,25025060800,1400000US25025060800,608,Census Tract 608,G5020,S,343013,0,+42.3353908,-071.0514885,25025060800,Q4_high,25025
25,025,061000,25025061000,1400000US25025061000,610,Census Tract 610,G5020,S,159578,0,+42.3317196,-071.0499288,25025061000,Q3,25025
25,025,070700,25025070700,1400000US25025070700,707,Census Tract 707,G5020,S,162697,0,+42.3458828,-071.0761507,25025070700,Q4_high,25025
25,025,180200,25025180200,1400000US25025180200,1802,Census Tract 1802,G5020,S,1067654,240834,+42.3800132,-070.9880989,25025180200,Q3,25025
25,025,060101,25025060101,1400000US25025060101,601.01,Census Tract 601.01,G5020,S,295623,0,+42.3347618,-071.0279302,25025060101,Q3,25025
25,025,000503,25025000503,1400000US25025000503,5.03,Census Tract 5.03,G5020,S,139947,0,+42.3396411,-071.1500865,25025000503,Q4_high,25025
25,009,206200,25009206200,1400000US25009206200,2062,Census Tract 2062,G5020,S,491598,0,+42.4697139,-070.9485446,25009206200,Q2,25009
25,009,206000,25009206000,1400000US25009206000,2060,Census Tract 2060,G5020,S,306429,0,+42.4656860,-070.9623675,25009206000,Q4_high,25009
25,025,080300,25025080300,1400000US25025080300,803,Census Tract 803,G5020,S,268833,0,+42.3274519,-071.0790504,25025080300,Q4_high,25025
25,025,080401,25025080401,1400000US25025080401,804.01,Census Tract 804.01,G5020,S,440308,0,+42.3321176,-071.0808969,25025080401,Q4_high,25025
25,025,080500,25025080500,1400000US25025080500,805,Census Tract 805,G5020,S,244076,0,+42.3356843,-071.0825085,25025080500,Q3,25025
25,025,080801,25025080801,1400000US25025080801,808.01,Census Tract 808.01,G5020,S,364890,0,+42.3346063,-071.0962114,25025080801,Q4_high,25025
25,025,080900,25025080900,1400000US25025080900,809,Census Tract 809,G5020,S,256492,0,+42.3323435,-071.1016923,25025080900,Q4_high,25025
25,021,442101,25021442101,1400000US25021442101,4421.01,Census Tract 4421.01,G5020,S,5393911,144073,+42.0945844,-071.3885933,25021442101,Q3,25021
25,021,456101,25021456101,1400000US25021456101,4561.01,Census Tract 4561.01,G5020,S,7636215,54555,+42.1081632,-071.0830825,25021456101,Q3,25021
25,021,456102,25021456102,1400000US25021456102,4561.02,Census Tract 4561.02,G5020,S,3583519,3540,+42.1242491,-071.0866988,25021456102,Q2,25021
25,021,456200,25021456200,1400000US25021456200,4562,Census Tract 4562,G5020,S,8871162,65501,+42.1489398,-071.0816571,25021456200,Q4_high,25021
25,021,420201,25021420201,1400000US25021420201,4202.01,Census Tract 4202.01,G5020,S,2097810,20818,+42.1790521,-071.0566567,25021420201,Q2,25021
25,021,420202,25021420202,1400000US25021420202,4202.02,Census Tract 4202.02,G5020,S,7030139,479482,+42.1976918,-071.0761151,25021420202,Q2,25021
25,021,420302,25021420302,1400000US25021420302,4203.02,Census Tract 4203.02,G5020,S,4947448,9155,+42.1524465,-071.0409685,25021420302,Q2,25021
25,021,421100,25021421100,1400000US25021421100,4211,Census Tract 4211,G5020,S,6949591,242026,+42.1380389,-071.0188016,25021421100,Q2,25021
25,009,206300,25009206300,1400000US25009206300,2063,Census Tract 2063,G5020,S,600953,0,+42.4739913,-070.9412388,25009206300,Q3,25009
25,009,206400,25009206400,1400000US25009206400,2064,Census Tract 2064,G5020,S,851338,0,+42.4778026,-070.9328547,25009206400,Q3,25009
25,009,206500,25009206500,1400000US25009206500,2065,Census Tract 2065,G5020,S,420615,0,+42.4711611,-070.9318681,25009206500,Q3,25009
25,009,206600,25009206600,1400000US25009206600,2066,Census Tract 2066,G5020,S,640976,140727,+42.4676352,-070.9274994,25009206600,Q4_high,25009
25,009,206700,25009206700,1400000US25009206700,2067,Census Tract 2067,G5020,S,529448,243282,+42.4621327,-070.9346749,25009206700,Q3,25009
25,009,206800,25009206800,1400000US25009206800,2068,Census Tract 2068,G5020,S,472510,0,+42.4665227,-070.9436734,25009206800,Q4_high,25009
25,017,301101,25017301101,1400000US25017301101,3011.01,Census Tract 3011.01,G5020,S,44272792,54203,+42.6937868,-071.7114162,25017301101,Q1_low,25017
25,013,800400,25013800400,1400000US25013800400,8004,Census Tract 8004,G5020,S,2175825,31732,+42.1270086,-072.5857131,25013800400,Q3,25013
25,009,206900,25009206900,1400000US25009206900,2069,Census Tract 2069,G5020,S,531356,75249,+42.4602021,-070.9404962,25009206900,Q4_high,25009
25,009,208101,25009208101,1400000US25009208101,2081.01,Census Tract 2081.01,G5020,S,2208538,26750,+42.4507226,-070.9989164,25009208101,Q2,25009
25,009,207000,25009207000,1400000US25009207000,2070,Census Tract 2070,G5020,S,739558,68752,+42.4599011,-070.9509215,25009207000,Q4_high,25009
25,009,207100,25009207100,1400000US25009207100,2071,Census Tract 2071,G5020,S,362433,0,+42.4595497,-070.9654723,25009207100,Q4_high,25009
25,009,207200,25009207200,1400000US25009207200,2072,Census Tract 2072,G5020,S,2374485,429346,+42.4537910,-070.9627199,25009207200,Q4_high,25009
25,025,081200,25025081200,1400000US25025081200,812,Census Tract 812,G5020,S,269261,0,+42.3243654,-071.1037533,25025081200,Q4_high,25025
25,025,081400,25025081400,1400000US25025081400,814,Census Tract 814,G5020,S,620480,0,+42.3277602,-071.0937549,25025081400,Q3,25025
25,025,081500,25025081500,1400000US25025081500,815,Census Tract 815,G5020,S,336293,0,+42.3207186,-071.0929141,25025081500,Q2,25025
25,025,081700,25025081700,1400000US25025081700,817,Census Tract 817,G5020,S,633875,0,+42.3226992,-071.0860337,25025081700,Q3,25025
25,025,081800,25025081800,1400000US25025081800,818,Census Tract 818,G5020,S,373922,0,+42.3203184,-071.0800303,25025081800,Q3,25025
25,025,081900,25025081900,1400000US25025081900,819,Census Tract 819,G5020,S,433381,0,+42.3154742,-071.0896520,25025081900,Q3,25025
25,025,082000,25025082000,1400000US25025082000,820,Census Tract 820,G5020,S,392156,0,+42.3137479,-071.0839483,25025082000,Q4_high,25025
25,025,090100,25025090100,1400000US25025090100,901,Census Tract 901,G5020,S,446964,0,+42.3023758,-071.0820195,25025090100,Q3,25025
25,009,211300,25009211300,1400000US25009211300,2113,Census Tract 2113,G5020,S,8303286,27226,+42.5851105,-070.9328714,25009211300,Q3,25009
25,021,456401,25021456401,1400000US25021456401,4564.01,Census Tract 4564.01,G5020,S,2884691,130873,+42.1269479,-071.1282123,25021456401,Q2,25021
25,021,457100,25021457100,1400000US25021457100,4571,Census Tract 4571,G5020,S,11114827,639905,+42.1324607,-071.0540130,25021457100,Q3,25021
25,021,421200,25021421200,1400000US25021421200,4212,Census Tract 4212,G5020,S,11840769,40079,+42.1533016,-070.9969789,25021421200,Q2,25021
25,021,422100,25021422100,1400000US25021422100,4221,Census Tract 4221,G5020,S,7033054,1371919,+42.1607808,-070.9769861,25021422100,Q2,25021
25,021,422301,25021422301,1400000US25021422301,4223.01,Census Tract 4223.01,G5020,S,3859058,9018,+42.1916359,-070.9640991,25021422301,Q3,25021
25,009,209100,25009209100,1400000US25009209100,2091,Census Tract 2091,G5020,S,11006423,1157786,+42.5176060,-071.0219925,25009209100,Q3,25009
25,009,210100,25009210100,1400000US25009210100,2101,Census Tract 2101,G5020,S,6531587,2363,+42.5586984,-071.0106634,25009210100,Q2,25009
25,009,210200,25009210200,1400000US25009210200,2102,Census Tract 2102,G5020,S,6461466,859791,+42.5375245,-071.0033540,25009210200,Q2,25009
25,015,822700,25015822700,1400000US25015822700,8227,Census Tract 8227,G5020,S,259302072,1376805,+42.4249367,-072.9501001,25015822700,Q1_low,25015
25,025,090200,25025090200,1400000US25025090200,902,Census Tract 902,G5020,S,273671,0,+42.3071378,-071.0790559,25025090200,Q4_high,25025
25,025,090300,25025090300,1400000US25025090300,903,Census Tract 903,G5020,S,380394,0,+42.3109366,-071.0765050,25025090300,Q3,25025
25,025,090400,25025090400,1400000US25025090400,904,Census Tract 904,G5020,S,425139,0,+42.3171635,-071.0747098,25025090400,Q3,25025
25,025,090600,25025090600,1400000US25025090600,906,Census Tract 906,G5020,S,301665,0,+42.3229604,-071.0722753,25025090600,Q4_high,25025
25,025,090700,25025090700,1400000US25025090700,907,Census Tract 907,G5020,S,1073065,0,+42.3241150,-071.0600141,25025090700,Q4_high,25025
25,025,091100,25025091100,1400000US25025091100,911,Census Tract 911,G5020,S,422042,0,+42.3156248,-071.0556094,25025091100,Q3,25025
25,025,091200,25025091200,1400000US25025091200,912,Census Tract 912,G5020,S,323612,0,+42.3163259,-071.0622198,25025091200,Q4_high,25025
25,025,091400,25025091400,1400000US25025091400,914,Census Tract 914,G5020,S,325020,0,+42.3152689,-071.0698538,25025091400,Q4_high,25025
25,025,091500,25025091500,1400000US25025091500,915,Census Tract 915,G5020,S,404167,0,+42.3114941,-071.0643707,25025091500,Q3,25025
25,009,210500,25009210500,1400000US25009210500,2105,Census Tract 2105,G5020,S,4664380,152213,+42.5121182,-070.9570739,25009210500,Q2,25009
25,009,210600,25009210600,1400000US25009210600,2106,Census Tract 2106,G5020,S,2949178,205397,+42.5095323,-070.9413256,25009210600,Q2,25009
25,009,210700,25009210700,1400000US25009210700,2107,Census Tract 2107,G5020,S,886706,1064,+42.5202968,-070.9263775,25009210700,Q3,25009
25,009,211100,25009211100,1400000US25009211100,2111,Census Tract 2111,G5020,S,3860373,960230,+42.5540813,-070.9190587,25009211100,Q3,25009
25,025,091600,25025091600,1400000US25025091600,916,Census Tract 916,G5020,S,313158,0,+42.3060353,-071.0611919,25025091600,Q4_high,25025
25,025,091800,25025091800,1400000US25025091800,918,Census Tract 918,G5020,S,432066,0,+42.3073664,-071.0705167,25025091800,Q4_high,25025
25,025,091900,25025091900,1400000US25025091900,919,Census Tract 919,G5020,S,481983,0,+42.3008408,-071.0755308,25025091900,Q2,25025
25,025,092000,25025092000,1400000US25025092000,920,Census Tract 920,G5020,S,489739,0,+42.2996758,-071.0675668,25025092000,Q4_high,25025
25,025,092200,25025092200,1400000US25025092200,922,Census Tract 922,G5020,S,582526,0,+42.2950131,-071.0661804,25025092200,Q4_high,25025
25,025,092300,25025092300,1400000US25025092300,923,Census Tract 923,G5020,S,342974,0,+42.2939435,-071.0750607,25025092300,Q3,25025
25,025,092400,25025092400,1400000US25025092400,924,Census Tract 924,G5020,S,594486,0,+42.2960408,-071.0849902,25025092400,Q3,25025
25,025,100100,25025100100,1400000US25025100100,1001,Census Tract 1001,G5020,S,1036588,874,+42.2902498,-071.0873027,25025100100,Q3,25025
25,025,100200,25025100200,1400000US25025100200,1002,Census Tract 1002,G5020,S,350641,0,+42.2848003,-071.0857223,25025100200,Q3,25025
25,009,253100,25009253100,1400000US25009253100,2531,Census Tract 2531,G5020,S,2776009,82482,+42.6980029,-071.1307172,25009253100,Q3,25009
25,021,422501,25021422501,1400000US25021422501,4225.01,Census Tract 4225.01,G5020,S,2501851,244174,+42.2045482,-070.9250295,25021422501,Q2,25021
25,021,422700,25021422700,1400000US25021422700,4227,Census Tract 4227,G5020,S,2200668,578229,+42.2395414,-070.9467163,25021422700,Q2,25021
25,009,268100,25009268100,1400000US25009268100,2681,Census Tract 2681,G5020,S,6011430,812619,+42.8179785,-070.9242637,25009268100,Q1_low,25009
25,009,210800,25009210800,1400000US25009210800,2108,Census Tract 2108,G5020,S,922282,7373,+42.5281201,-070.9248258,25009210800,Q4_high,25009
25,021,422800,25021422800,1400000US25021422800,4228,Census Tract 4228,G5020,S,2295429,8697142,+42.2494745,-070.9453431,25021422800,Q2,25021
25,021,418201,25021418201,1400000US25021418201,4182.01,Census Tract 4182.01,G5020,S,6691936,71601,+42.2400626,-071.0498493,25021418201,Q3,25021
25,021,408103,25021408103,1400000US25021408103,4081.03,Census Tract 4081.03,G5020,S,9332650,36846,+42.1504964,-071.4653663,25021408103,Q2,25021
